order_id,order_name,order_created_at,line_item_id,line_item_name,sku,quantity,unit_price,currency,variant_id,variant_title,product_id,product_title
gid://shopify/Order/6213836439726,#3376,2025-12-03T14:53:15Z,gid://shopify/LineItem/14912181633198,Caneta Crown Personalizada Metal Sigma Esferográfica - Prata,DI10068S,1,99.9,BRL,gid://shopify/ProductVariant/47090349179054,Prata,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213836439726,#3376,2025-12-03T14:53:15Z,gid://shopify/LineItem/14912181665966,Caneta Crown Personalizada Metal Sigma Esferográfica - Prata,DI10068S,1,99.9,BRL,gid://shopify/ProductVariant/47090349179054,Prata,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213836439726,#3376,2025-12-03T14:53:15Z,gid://shopify/LineItem/14912181698734,Caneta Crown Soft Roller Personalizada - Prata,DI21004S,1,111.9,BRL,gid://shopify/ProductVariant/47090351505582,Prata,gid://shopify/Product/8894504468654,Caneta Crown Soft Roller Personalizada
gid://shopify/Order/6213827920046,#3375,2025-12-03T14:46:33Z,gid://shopify/LineItem/14912162332846,Caneta Crown Personalizada Metal President Tinteiro - Preta,DI39840P,1,370.9,BRL,gid://shopify/ProductVariant/47090348196014,Preta,gid://shopify/Product/8894503420078,Caneta Crown Personalizada Metal President Tinteiro
gid://shopify/Order/6213814583470,#3374,2025-12-03T14:35:43Z,gid://shopify/LineItem/14912134185134,Caneta Crown Soft Roller Personalizada - Prata,DI21004S,1,111.9,BRL,gid://shopify/ProductVariant/47090351505582,Prata,gid://shopify/Product/8894504468654,Caneta Crown Soft Roller Personalizada
gid://shopify/Order/6213813731502,#3373,2025-12-03T14:35:02Z,gid://shopify/LineItem/14912131301550,Caneta Crown Personalizada Metal Sigma Esferográfica - Azul,DI10068A,1,99.9,BRL,gid://shopify/ProductVariant/47090349047982,Azul,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213813731502,#3373,2025-12-03T14:35:02Z,gid://shopify/LineItem/14912131334318,Caneta Crown Personalizada Metal Viena Esferográfica - Azul,DI11307A,1,62.9,BRL,gid://shopify/ProductVariant/47090350620846,Azul,gid://shopify/Product/8894504239278,Caneta Crown Personalizada Metal Viena Esferográfica
gid://shopify/Order/6213813731502,#3373,2025-12-03T14:35:02Z,gid://shopify/LineItem/14912131367086,Caneta Crown Personalizada Metal Viena Esferográfica - Azul,DI11307A,1,62.9,BRL,gid://shopify/ProductVariant/47090350620846,Azul,gid://shopify/Product/8894504239278,Caneta Crown Personalizada Metal Viena Esferográfica
gid://shopify/Order/6213813731502,#3373,2025-12-03T14:35:02Z,gid://shopify/LineItem/14912131399854,Caneta Crown Personalizada Metal Viena Esferográfica - Azul,DI11307A,1,62.9,BRL,gid://shopify/ProductVariant/47090350620846,Azul,gid://shopify/Product/8894504239278,Caneta Crown Personalizada Metal Viena Esferográfica
gid://shopify/Order/6213813731502,#3373,2025-12-03T14:35:02Z,gid://shopify/LineItem/14912131432622,Caneta Crown Personalizada Metal Viena Esferográfica - Azul,DI11307A,1,62.9,BRL,gid://shopify/ProductVariant/47090350620846,Azul,gid://shopify/Product/8894504239278,Caneta Crown Personalizada Metal Viena Esferográfica
gid://shopify/Order/6213807177902,#3372,2025-12-03T14:29:23Z,gid://shopify/LineItem/14912118456494,Caneta Crown Personalizada Metal Capricci Esferográfica - Prata,DI12601S,1,134.9,BRL,gid://shopify/ProductVariant/47090343444654,Prata,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213803507886,#3371,2025-12-03T14:25:47Z,gid://shopify/LineItem/14912110952622,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213803507886,#3371,2025-12-03T14:25:47Z,gid://shopify/LineItem/14912110985390,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213803507886,#3371,2025-12-03T14:25:47Z,gid://shopify/LineItem/14912111018158,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061374638,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061407406,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061440174,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061472942,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061505710,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213778505902,#3370,2025-12-03T14:04:43Z,gid://shopify/LineItem/14912061538478,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213767856302,#3369,2025-12-03T13:55:57Z,gid://shopify/LineItem/14912040435886,Caneta Crown Personalizada Metal Uranus Esferográfica - Azul,DI19911A,1,115.17,BRL,gid://shopify/ProductVariant/47197788831918,Azul,gid://shopify/Product/8922023985326,Caneta Crown Personalizada Metal Uranus Esferográfica
gid://shopify/Order/6213746622638,#3368,2025-12-03T13:37:29Z,gid://shopify/LineItem/14911998263470,Caneta Crown Personalizada Metal Sigma Esferográfica - Prata,DI10068S,1,99.9,BRL,gid://shopify/ProductVariant/47090349179054,Prata,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213740363950,#3367,2025-12-03T13:31:13Z,gid://shopify/LineItem/14911985877166,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213740363950,#3367,2025-12-03T13:31:13Z,gid://shopify/LineItem/14911985909934,Caneta Crown Personalizada Metal Capricci Esferográfica - Dourada,DI12601O,1,134.9,BRL,gid://shopify/ProductVariant/47090343379118,Dourada,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213740363950,#3367,2025-12-03T13:31:13Z,gid://shopify/LineItem/14911985942702,Caneta Crown Personalizada Metal Capricci Esferográfica - Dourada,DI12601O,1,134.9,BRL,gid://shopify/ProductVariant/47090343379118,Dourada,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213740363950,#3367,2025-12-03T13:31:13Z,gid://shopify/LineItem/14911985975470,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213730762926,#3366,2025-12-03T13:22:13Z,gid://shopify/LineItem/14911965790382,Caneta Crown Personalizada Diamond - Prata,DI11004S,1,122.9,BRL,gid://shopify/ProductVariant/47090342920366,Prata,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213730762926,#3366,2025-12-03T13:22:13Z,gid://shopify/LineItem/14911965823150,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213730762926,#3366,2025-12-03T13:22:13Z,gid://shopify/LineItem/14911965855918,Caneta Crown Personalizada Diamond - Dourada,DI11004O,1,122.9,BRL,gid://shopify/ProductVariant/47090342854830,Dourada,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213729779886,#3365,2025-12-03T13:21:18Z,gid://shopify/LineItem/14911962906798,Caneta Crown Personalizada Ametista Esferografica Personalizada,DI12005Z,1,289.9,BRL,gid://shopify/ProductVariant/47197777068206,Default Title,gid://shopify/Product/8922020544686,Caneta Crown Personalizada Ametista Esferografica Personalizada
gid://shopify/Order/6213725094062,#3364,2025-12-03T13:17:08Z,gid://shopify/LineItem/14911954321582,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213725028526,#3363,2025-12-03T13:17:00Z,gid://shopify/LineItem/14911954223278,Caneta Crown Personalizada Metal Top Model Esferografica - Prata,DI10020S,1,104.9,BRL,gid://shopify/ProductVariant/47090349670574,Prata,gid://shopify/Product/8894503944366,Caneta Crown Personalizada Metal Top Model Esferografica
gid://shopify/Order/6213722439854,#3362,2025-12-03T13:14:07Z,gid://shopify/LineItem/14911949701294,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta,DI12601P,1,134.9,BRL,gid://shopify/ProductVariant/47090343411886,Preta,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213722439854,#3362,2025-12-03T13:14:07Z,gid://shopify/LineItem/14911949734062,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213722276014,#3361,2025-12-03T13:13:57Z,gid://shopify/LineItem/14911949373614,Caneta Crown Personalizada Metal Sigma Esferográfica - Prata,DI10068S,1,99.9,BRL,gid://shopify/ProductVariant/47090349179054,Prata,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213704089774,#3360,2025-12-03T12:56:39Z,gid://shopify/LineItem/14911912968366,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213704089774,#3360,2025-12-03T12:56:39Z,gid://shopify/LineItem/14911913001134,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213704089774,#3360,2025-12-03T12:56:39Z,gid://shopify/LineItem/14911913033902,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213693800622,#3359,2025-12-03T12:46:16Z,gid://shopify/LineItem/14911892553902,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213688819886,#3358,2025-12-03T12:40:54Z,gid://shopify/LineItem/14911883772078,Caneta Crown Personalizada Metal Jazz Tinteiro Preta,DI30057P,1,229.9,BRL,gid://shopify/ProductVariant/47090345509038,Default Title,gid://shopify/Product/8894502404270,Caneta Crown Personalizada Metal Jazz Tinteiro Preta
gid://shopify/Order/6213685018798,#3357,2025-12-03T12:36:56Z,gid://shopify/LineItem/14911876923566,Caneta Crown Personalizada Aventura Esferográfica - Azul,DI18002A,1,85.9,BRL,gid://shopify/ProductVariant/47090342428846,Azul,gid://shopify/Product/8894501617838,Caneta Crown Personalizada Aventura Esferográfica
gid://shopify/Order/6213684330670,#3356,2025-12-03T12:35:46Z,gid://shopify/LineItem/14911875154094,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213681217710,#3355,2025-12-03T12:32:30Z,gid://shopify/LineItem/14911867945134,Caneta Crown Personalizada Metal Prestige Tinteiro - Prata,DI39128S,1,259.9,BRL,gid://shopify/ProductVariant/47090348327086,Prata,gid://shopify/Product/8894503485614,Caneta Crown Personalizada Metal Prestige Tinteiro
gid://shopify/Order/6213681119406,#3354,2025-12-03T12:32:28Z,gid://shopify/LineItem/14911867912366,Caneta Crown Personalizada Metal Queen Esferográfica - Preta,DI10070P,1,96.9,BRL,gid://shopify/ProductVariant/47090348425390,Preta,gid://shopify/Product/8894503518382,Caneta Crown Personalizada Metal Queen Esferográfica
gid://shopify/Order/6213680693422,#3353,2025-12-03T12:32:05Z,gid://shopify/LineItem/14911866962094,Caneta Crown Personalizada Metal Capricci Esferográfica - Preta e Branca,DI12601W,1,134.9,BRL,gid://shopify/ProductVariant/47090343477422,Preta e Branca,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213677514926,#3352,2025-12-03T12:28:25Z,gid://shopify/LineItem/14911861358766,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213675090094,#3351,2025-12-03T12:25:34Z,gid://shopify/LineItem/14911853658286,Caneta Crown Personalizada Metal Otawa Esferográfica - Fumê,DI10076F,1,69.9,BRL,gid://shopify/ProductVariant/47090347442350,Fumê,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213672534190,#3350,2025-12-03T12:22:44Z,gid://shopify/LineItem/14911849398446,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Preta,DI10080P,1,89.9,BRL,gid://shopify/ProductVariant/47090346459310,Preta,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6213672534190,#3350,2025-12-03T12:22:44Z,gid://shopify/LineItem/14911849431214,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Preta,DI10080P,1,89.9,BRL,gid://shopify/ProductVariant/47090346459310,Preta,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6213664440494,#3349,2025-12-03T12:13:36Z,gid://shopify/LineItem/14911832555694,Caneta Crown Personalizada Metal Otawa Esferográfica - Vermelha,DI10076V,1,69.9,BRL,gid://shopify/ProductVariant/47090347606190,Vermelha,gid://shopify/Product/8894503092398,Caneta Crown Personalizada Metal Otawa Esferográfica
gid://shopify/Order/6213658804398,#3348,2025-12-03T12:06:07Z,gid://shopify/LineItem/14911822299310,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213656740014,#3347,2025-12-03T12:03:47Z,gid://shopify/LineItem/14911818956974,Caneta Crown Personalizada Ametista Esferografica Personalizada,DI12005Z,1,289.9,BRL,gid://shopify/ProductVariant/47197777068206,Default Title,gid://shopify/Product/8922020544686,Caneta Crown Personalizada Ametista Esferografica Personalizada
gid://shopify/Order/6213655396526,#3346,2025-12-03T12:02:07Z,gid://shopify/LineItem/14911817318574,Caneta Crown Personalizada Metal Master Gold Esferográfica - Preta,DI19968P,1,209.9,BRL,gid://shopify/ProductVariant/47090347049134,Preta,gid://shopify/Product/8894502961326,Caneta Crown Personalizada Metal Master Gold Esferográfica
gid://shopify/Order/6213642453166,#3345,2025-12-03T11:45:07Z,gid://shopify/LineItem/14911791005870,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213640880302,#3344,2025-12-03T11:43:50Z,gid://shopify/LineItem/14911788646574,Caneta Crown Personalizada Metal Master Gold Esferográfica - Prata,DI19968S,1,209.9,BRL,gid://shopify/ProductVariant/47090346950830,Prata,gid://shopify/Product/8894502961326,Caneta Crown Personalizada Metal Master Gold Esferográfica
gid://shopify/Order/6213633409198,#3343,2025-12-03T11:33:05Z,gid://shopify/LineItem/14911773868206,"Kit Premium Crown Capricci Preto | Esferográfica, Roller e Tinteiro",DI92601P,1,530.9,BRL,gid://shopify/ProductVariant/47108502782126,Default Title,gid://shopify/Product/8898906063022,"Kit Premium Crown Capricci Preto | Esferográfica, Roller e Tinteiro"
gid://shopify/Order/6213621088430,#3342,2025-12-03T11:15:46Z,gid://shopify/LineItem/14911749816494,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213615747246,#3341,2025-12-03T11:08:26Z,gid://shopify/LineItem/14911735693486,Caneta Crown Personalizada Metal Sigma Esferográfica - Azul,DI10068A,1,99.9,BRL,gid://shopify/ProductVariant/47090349047982,Azul,gid://shopify/Product/8894503813294,Caneta Crown Personalizada Metal Sigma Esferográfica
gid://shopify/Order/6213615288494,#3340,2025-12-03T11:07:43Z,gid://shopify/LineItem/14911734939822,Caneta Crown Personalizada Montreal Tinteiro - Prata,DI31001S,1,181.9,BRL,gid://shopify/ProductVariant/47090351145134,Prata,gid://shopify/Product/8894504337582,Caneta Crown Personalizada Montreal Tinteiro
gid://shopify/Order/6213611880622,#3339,2025-12-03T11:04:00Z,gid://shopify/LineItem/14911728451758,Caneta Crown Personalizada Diamond - Rose,DI11004F,2,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213611880622,#3339,2025-12-03T11:04:00Z,gid://shopify/LineItem/14911728484526,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213605654702,#3338,2025-12-03T10:59:11Z,gid://shopify/LineItem/14911718293678,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213604442286,#3337,2025-12-03T10:57:46Z,gid://shopify/LineItem/14911716393134,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213602246830,#3336,2025-12-03T10:54:11Z,gid://shopify/LineItem/14911711772846,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213602246830,#3336,2025-12-03T10:54:11Z,gid://shopify/LineItem/14911711805614,Caneta Crown Personalizada Diamond - Rose,DI11004F,1,122.9,BRL,gid://shopify/ProductVariant/47090342887598,Rose,gid://shopify/Product/8894501716142,Caneta Crown Personalizada Diamond
gid://shopify/Order/6213601493166,#3335,2025-12-03T10:52:51Z,gid://shopify/LineItem/14911706398894,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213600116910,#3334,2025-12-03T10:50:54Z,gid://shopify/LineItem/14911704662190,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica - Preta,DI10080P,1,89.9,BRL,gid://shopify/ProductVariant/47090346459310,Preta,gid://shopify/Product/8894502797486,Caneta Crown Personalizada Metal Liverpool Gold Esferográfica
gid://shopify/Order/6213591629998,#3333,2025-12-03T10:41:18Z,gid://shopify/LineItem/14911691489454,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213589893294,#3332,2025-12-03T10:38:35Z,gid://shopify/LineItem/14911688507566,Caneta Crown Personalizada Metal Capricci Esferográfica - Bordo,DI12601D,1,134.9,BRL,gid://shopify/ProductVariant/47090343313582,Bordo,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213589893294,#3332,2025-12-03T10:38:35Z,gid://shopify/LineItem/14911688540334,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213588058286,#3331,2025-12-03T10:36:08Z,gid://shopify/LineItem/14911684378798,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009 - Azul,CA12009A,1,18.9,BRL,gid://shopify/ProductVariant/47122633490606,Azul,gid://shopify/Product/8901032181934,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009
gid://shopify/Order/6213532909742,#3330,2025-12-03T09:12:23Z,gid://shopify/LineItem/14911586926766,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta e Prata,DI19966X,1,109.9,BRL,gid://shopify/ProductVariant/47090349867182,Preta e Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213529567406,#3329,2025-12-03T09:06:27Z,gid://shopify/LineItem/14911580733614,Caneta Crown Personalizada Metal Geek Tinteiro - Grafite,DI38008T,1,119.9,BRL,gid://shopify/ProductVariant/47090345017518,Grafite,gid://shopify/Product/8894502207662,Caneta Crown Personalizada Metal Geek Tinteiro
gid://shopify/Order/6213225316526,#3328,2025-12-03T04:36:55Z,gid://shopify/LineItem/14911027577006,Caneta Crown Personalizada Metal Jazz Tinteiro Preta,DI30057P,1,229.9,BRL,gid://shopify/ProductVariant/47090345509038,Default Title,gid://shopify/Product/8894502404270,Caneta Crown Personalizada Metal Jazz Tinteiro Preta
gid://shopify/Order/6213157879982,#3327,2025-12-03T03:46:00Z,gid://shopify/LineItem/14910876352686,Caneta Crown Personalizada Metal Capricci Esferográfica - Azul,DI12601A,1,134.9,BRL,gid://shopify/ProductVariant/47090343248046,Azul,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213146968238,#3326,2025-12-03T03:37:54Z,gid://shopify/LineItem/14910851186862,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009 - Preto,CA12009P,1,18.9,BRL,gid://shopify/ProductVariant/47122633457838,Preto,gid://shopify/Product/8901032181934,CARGA CROWN ESFEROGRAFICA TIPO CROSS | CA12009
gid://shopify/Order/6213146968238,#3326,2025-12-03T03:37:54Z,gid://shopify/LineItem/14910851219630,CARGA CROWN ESFEROGRAFICA TIPO PARKER | CA14007 - Azul,CA14007A,1,21.9,BRL,gid://shopify/ProductVariant/47122633556142,Azul,gid://shopify/Product/8901032214702,CARGA CROWN ESFEROGRAFICA TIPO PARKER | CA14007
gid://shopify/Order/6213142151342,#3325,2025-12-03T03:34:15Z,gid://shopify/LineItem/14910840307886,Caneta Crown Personalizada Metal Treasure Esferográfica - Preta,DI19966P,1,109.9,BRL,gid://shopify/ProductVariant/47090349801646,Preta,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839586990,Caneta Crown Personalizada Athenas Esferográfica - Azul (clip rose),DI10001B,1,74.9,BRL,gid://shopify/ProductVariant/47144778203310,Azul (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839619758,Caneta Crown Personalizada Athenas Esferográfica - Preta (clip rose),DI10001K,1,74.9,BRL,gid://shopify/ProductVariant/47144778072238,Preta (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839652526,Caneta Crown Personalizada Athenas Esferográfica - Fume (clip rose),DI10001R,1,74.9,BRL,gid://shopify/ProductVariant/47144778137774,Fume (clip rose),gid://shopify/Product/8908422873262,Caneta Crown Personalizada Athenas Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839685294,Caneta Crown Personalizada Berna Esferográfica - Dourada,DI18009O,1,66.9,BRL,gid://shopify/ProductVariant/47090342690990,Dourada,gid://shopify/Product/8894501683374,Caneta Crown Personalizada Berna Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839718062,Caneta Crown Personalizada Metal Capricci Esferográfica - Dourada,DI12601O,1,134.9,BRL,gid://shopify/ProductVariant/47090343379118,Dourada,gid://shopify/Product/8894501912750,Caneta Crown Personalizada Metal Capricci Esferográfica
gid://shopify/Order/6213141790894,#3324,2025-12-03T03:33:58Z,gid://shopify/LineItem/14910839750830,Caneta Crown Personalizada Metal Treasure Esferográfica - Prata,DI19966S,1,109.9,BRL,gid://shopify/ProductVariant/47090349834414,Prata,gid://shopify/Product/8894504009902,Caneta Crown Personalizada Metal Treasure Esferográfica
